id,texto,sentimiento,fuente,version
834,"Mmm, el producto tiene dos alternativas",neutral,curated,v2_curated
835,"Mmm, la consulta quedo sin asignar",neutral,curated,v2_curated
836,"Mmm, la respuesta fue registrada",neutral,curated,v2_curated
837,"Mmm, el estado se muestra activo",neutral,curated,v2_curated
838,"Mmm, la solicitud esta documentada",neutral,curated,v2_curated
839,"Mmm, el reporte incluye varias secciones",neutral,curated,v2_curated
840,"Mmm, la informacion fue recibida",neutral,curated,v2_curated
841,"Mmm, el tramite espera confirmacion",neutral,curated,v2_curated
842,"Mmm, la consulta fue guardada",neutral,curated,v2_curated
843,"Mmm, el producto se encuentra reservado",neutral,curated,v2_curated
844,"Mmm, el sistema muestra el detalle",neutral,curated,v2_curated
845,"Mmm, la orden sigue activa",neutral,curated,v2_curated
846,"Mmm, el panel contiene el resumen",neutral,curated,v2_curated
847,"Mmm, la notificacion queda visible",neutral,curated,v2_curated
848,"Mmm, el formulario conserva los campos",neutral,curated,v2_curated
849,"Mmm, la fecha aparece en el registro",neutral,curated,v2_curated
850,"Mmm, el caso queda para revision",neutral,curated,v2_curated
851,"Despues de revisar, el pedido aparece registrado",neutral,curated,v2_curated
852,"Despues de revisar, la solicitud sigue en revision",neutral,curated,v2_curated
853,"Despues de revisar, el sistema muestra el estado actual",neutral,curated,v2_curated
854,"Despues de revisar, la factura esta disponible",neutral,curated,v2_curated
855,"Despues de revisar, el documento quedo cargado",neutral,curated,v2_curated
856,"Despues de revisar, la consulta fue enviada",neutral,curated,v2_curated
857,"Despues de revisar, el reporte contiene informacion general",neutral,curated,v2_curated
858,"Despues de revisar, la entrega figura en seguimiento",neutral,curated,v2_curated
859,"Despues de revisar, la orden permanece abierta",neutral,curated,v2_curated
860,"Despues de revisar, el mensaje quedo guardado",neutral,curated,v2_curated
861,"Despues de revisar, la respuesta indica proceso activo",neutral,curated,v2_curated
862,"Despues de revisar, el producto tiene descripcion breve",neutral,curated,v2_curated
863,"Despues de revisar, la revision fue asignada",neutral,curated,v2_curated
864,"Despues de revisar, el tramite continua en curso",neutral,curated,v2_curated
865,"Despues de revisar, la pantalla muestra los datos",neutral,curated,v2_curated
866,"Despues de revisar, el archivo esta listo para descarga",neutral,curated,v2_curated
867,"Despues de revisar, la consulta tiene prioridad normal",neutral,curated,v2_curated
868,"Despues de revisar, el registro incluye fecha",neutral,curated,v2_curated
869,"Despues de revisar, la entrega esta programada",neutral,curated,v2_curated
870,"Despues de revisar, el sistema genero una notificacion",neutral,curated,v2_curated
871,"Despues de revisar, la solicitud fue recibida hoy",neutral,curated,v2_curated
872,"Despues de revisar, el producto aparece en inventario",neutral,curated,v2_curated
873,"Despues de revisar, la respuesta espera confirmacion",neutral,curated,v2_curated
874,"Despues de revisar, el reporte fue generado",neutral,curated,v2_curated
875,"Despues de revisar, la informacion se mantiene igual",neutral,curated,v2_curated
876,"Despues de revisar, el tramite quedo documentado",neutral,curated,v2_curated
877,"Despues de revisar, la consulta esta disponible",neutral,curated,v2_curated
878,"Despues de revisar, el panel muestra actividad reciente",neutral,curated,v2_curated
879,"Despues de revisar, la orden quedo en cola",neutral,curated,v2_curated
880,"Despues de revisar, el documento contiene datos generales",neutral,curated,v2_curated
881,"Despues de revisar, la solicitud tiene respuesta parcial",neutral,curated,v2_curated
882,"Despues de revisar, el sistema conserva el registro",neutral,curated,v2_curated
883,"Despues de revisar, la entrega fue programada",neutral,curated,v2_curated
884,"Despues de revisar, el producto tiene dos alternativas",neutral,curated,v2_curated
885,"Despues de revisar, la consulta quedo sin asignar",neutral,curated,v2_curated
886,"Despues de revisar, la respuesta fue registrada",neutral,curated,v2_curated
887,"Despues de revisar, el estado se muestra activo",neutral,curated,v2_curated
888,"Despues de revisar, la solicitud esta documentada",neutral,curated,v2_curated
889,"Despues de revisar, el reporte incluye varias secciones",neutral,curated,v2_curated
890,"Despues de revisar, la informacion fue recibida",neutral,curated,v2_curated
891,"Despues de revisar, el tramite espera confirmacion",neutral,curated,v2_curated
892,"Despues de revisar, la consulta fue guardada",neutral,curated,v2_curated
893,"Despues de revisar, el producto se encuentra reservado",neutral,curated,v2_curated
894,"Despues de revisar, el sistema muestra el detalle",neutral,curated,v2_curated
895,"Despues de revisar, la orden sigue activa",neutral,curated,v2_curated
896,"Despues de revisar, el panel contiene el resumen",neutral,curated,v2_curated
897,"Despues de revisar, la notificacion queda visible",neutral,curated,v2_curated
898,"Despues de revisar, el formulario conserva los campos",neutral,curated,v2_curated
899,"Despues de revisar, la fecha aparece en el registro",neutral,curated,v2_curated
900,"Despues de revisar, el caso queda para revision",neutral,curated,v2_curated
901,"Con lo visto, el pedido aparece registrado",neutral,curated,v2_curated
902,"Con lo visto, la solicitud sigue en revision",neutral,curated,v2_curated
903,"Con lo visto, el sistema muestra el estado actual",neutral,curated,v2_curated
904,"Con lo visto, la factura esta disponible",neutral,curated,v2_curated
905,"Con lo visto, el documento quedo cargado",neutral,curated,v2_curated
906,"Con lo visto, la consulta fue enviada",neutral,curated,v2_curated
907,"Con lo visto, el reporte contiene informacion general",neutral,curated,v2_curated
908,"Con lo visto, la entrega figura en seguimiento",neutral,curated,v2_curated
909,"Con lo visto, la orden permanece abierta",neutral,curated,v2_curated
910,"Con lo visto, el mensaje quedo guardado",neutral,curated,v2_curated
911,"Con lo visto, la respuesta indica proceso activo",neutral,curated,v2_curated
912,"Con lo visto, el producto tiene descripcion breve",neutral,curated,v2_curated
913,"Con lo visto, la revision fue asignada",neutral,curated,v2_curated
914,"Con lo visto, el tramite continua en curso",neutral,curated,v2_curated
915,"Con lo visto, la pantalla muestra los datos",neutral,curated,v2_curated
916,"Con lo visto, el archivo esta listo para descarga",neutral,curated,v2_curated
917,"Con lo visto, la consulta tiene prioridad normal",neutral,curated,v2_curated
918,"Con lo visto, el registro incluye fecha",neutral,curated,v2_curated
919,"Con lo visto, la entrega esta programada",neutral,curated,v2_curated
920,"Con lo visto, el sistema genero una notificacion",neutral,curated,v2_curated
921,"Con lo visto, la solicitud fue recibida hoy",neutral,curated,v2_curated
922,"Con lo visto, el producto aparece en inventario",neutral,curated,v2_curated
923,"Con lo visto, la respuesta espera confirmacion",neutral,curated,v2_curated
924,"Con lo visto, el reporte fue generado",neutral,curated,v2_curated
925,"Con lo visto, la informacion se mantiene igual",neutral,curated,v2_curated
926,"Con lo visto, el tramite quedo documentado",neutral,curated,v2_curated
927,"Con lo visto, la consulta esta disponible",neutral,curated,v2_curated
928,"Con lo visto, el panel muestra actividad reciente",neutral,curated,v2_curated
929,"Con lo visto, la orden quedo en cola",neutral,curated,v2_curated
930,"Con lo visto, el documento contiene datos generales",neutral,curated,v2_curated
931,"Con lo visto, la solicitud tiene respuesta parcial",neutral,curated,v2_curated
932,"Con lo visto, el sistema conserva el registro",neutral,curated,v2_curated
933,"Con lo visto, la entrega fue programada",neutral,curated,v2_curated
934,"Con lo visto, el producto tiene dos alternativas",neutral,curated,v2_curated
935,"Con lo visto, la consulta quedo sin asignar",neutral,curated,v2_curated
936,"Con lo visto, la respuesta fue registrada",neutral,curated,v2_curated
937,"Con lo visto, el estado se muestra activo",neutral,curated,v2_curated
938,"Con lo visto, la solicitud esta documentada",neutral,curated,v2_curated
939,"Con lo visto, el reporte incluye varias secciones",neutral,curated,v2_curated
940,"Con lo visto, la informacion fue recibida",neutral,curated,v2_curated
941,"Con lo visto, el tramite espera confirmacion",neutral,curated,v2_curated
942,"Con lo visto, la consulta fue guardada",neutral,curated,v2_curated
943,"Con lo visto, el producto se encuentra reservado",neutral,curated,v2_curated
944,"Con lo visto, el sistema muestra el detalle",neutral,curated,v2_curated
945,"Con lo visto, la orden sigue activa",neutral,curated,v2_curated
946,"Con lo visto, el panel contiene el resumen",neutral,curated,v2_curated
947,"Con lo visto, la notificacion queda visible",neutral,curated,v2_curated
948,"Con lo visto, el formulario conserva los campos",neutral,curated,v2_curated
949,"Con lo visto, la fecha aparece en el registro",neutral,curated,v2_curated
950,"Con lo visto, el caso queda para revision",neutral,curated,v2_curated
951,"Para este caso, el pedido aparece registrado",neutral,curated,v2_curated
952,"Para este caso, la solicitud sigue en revision",neutral,curated,v2_curated
953,"Para este caso, el sistema muestra el estado actual",neutral,curated,v2_curated
954,"Para este caso, la factura esta disponible",neutral,curated,v2_curated
955,"Para este caso, el documento quedo cargado",neutral,curated,v2_curated
956,"Para este caso, la consulta fue enviada",neutral,curated,v2_curated
957,"Para este caso, el reporte contiene informacion general",neutral,curated,v2_curated
958,"Para este caso, la entrega figura en seguimiento",neutral,curated,v2_curated
959,"Para este caso, la orden permanece abierta",neutral,curated,v2_curated
960,"Para este caso, el mensaje quedo guardado",neutral,curated,v2_curated
961,"Para este caso, la respuesta indica proceso activo",neutral,curated,v2_curated
962,"Para este caso, el producto tiene descripcion breve",neutral,curated,v2_curated
963,"Para este caso, la revision fue asignada",neutral,curated,v2_curated
964,"Para este caso, el tramite continua en curso",neutral,curated,v2_curated
965,"Para este caso, la pantalla muestra los datos",neutral,curated,v2_curated
966,"Para este caso, el archivo esta listo para descarga",neutral,curated,v2_curated
967,"Para este caso, la consulta tiene prioridad normal",neutral,curated,v2_curated
968,"Para este caso, el registro incluye fecha",neutral,curated,v2_curated
969,"Para este caso, la entrega esta programada",neutral,curated,v2_curated
970,"Para este caso, el sistema genero una notificacion",neutral,curated,v2_curated
971,"Para este caso, la solicitud fue recibida hoy",neutral,curated,v2_curated
972,"Para este caso, el producto aparece en inventario",neutral,curated,v2_curated
973,"Para este caso, la respuesta espera confirmacion",neutral,curated,v2_curated
974,"Para este caso, el reporte fue generado",neutral,curated,v2_curated
975,"Para este caso, la informacion se mantiene igual",neutral,curated,v2_curated
976,"Para este caso, el tramite quedo documentado",neutral,curated,v2_curated
977,"Para este caso, la consulta esta disponible",neutral,curated,v2_curated
978,"Para este caso, el panel muestra actividad reciente",neutral,curated,v2_curated
979,"Para este caso, la orden quedo en cola",neutral,curated,v2_curated
980,"Para este caso, el documento contiene datos generales",neutral,curated,v2_curated
981,"Para este caso, la solicitud tiene respuesta parcial",neutral,curated,v2_curated
982,"Para este caso, el sistema conserva el registro",neutral,curated,v2_curated
983,"Para este caso, la entrega fue programada",neutral,curated,v2_curated
984,"Para este caso, el producto tiene dos alternativas",neutral,curated,v2_curated
985,"Para este caso, la consulta quedo sin asignar",neutral,curated,v2_curated
986,"Para este caso, la respuesta fue registrada",neutral,curated,v2_curated
987,"Para este caso, el estado se muestra activo",neutral,curated,v2_curated
988,"Para este caso, la solicitud esta documentada",neutral,curated,v2_curated
989,"Para este caso, el reporte incluye varias secciones",neutral,curated,v2_curated
990,"Para este caso, la informacion fue recibida",neutral,curated,v2_curated
991,"Para este caso, el tramite espera confirmacion",neutral,curated,v2_curated
992,"Para este caso, la consulta fue guardada",neutral,curated,v2_curated
993,"Para este caso, el producto se encuentra reservado",neutral,curated,v2_curated
994,"Para este caso, el sistema muestra el detalle",neutral,curated,v2_curated
995,"Para este caso, la orden sigue activa",neutral,curated,v2_curated
996,"Para este caso, el panel contiene el resumen",neutral,curated,v2_curated
997,"Para este caso, la notificacion queda visible",neutral,curated,v2_curated
998,"Para este caso, el formulario conserva los campos",neutral,curated,v2_curated
999,"Para este caso, la fecha aparece en el registro",neutral,curated,v2_curated
1000,"Para este caso, el caso queda para revision",neutral,curated,v2_curated
1001,llego tarde y con problemas,negativo,curated,v2_curated
1002,no aclaro nada importante,negativo,curated,v2_curated
1003,fue mas confuso de lo necesario,negativo,curated,v2_curated
1004,se cerro mientras avanzaba,negativo,curated,v2_curated
1005,tardo y no resolvio el caso,negativo,curated,v2_curated
1006,fallo durante la primera prueba,negativo,curated,v2_curated
1007,no coincidia con lo indicado,negativo,curated,v2_curated
1008,llego incompleto,negativo,curated,v2_curated
1009,perdio los cambios realizados,negativo,curated,v2_curated
1010,termino siendo complicado,negativo,curated,v2_curated
1011,fue poco claro,negativo,curated,v2_curated
1012,no mostro los datos esperados,negativo,curated,v2_curated
1013,dejo dudas sin resolver,negativo,curated,v2_curated
1014,se quedo detenido,negativo,curated,v2_curated
1015,llego demasiado tarde,negativo,curated,v2_curated
1016,fue inestable durante la solicitud,negativo,curated,v2_curated
1017,no cumplio con lo indicado,negativo,curated,v2_curated
1018,no permitio terminar el proceso,negativo,curated,v2_curated
1019,fue insuficiente para continuar,negativo,curated,v2_curated
1020,fue cancelado sin aviso claro,negativo,curated,v2_curated
1021,dejo una sensacion negativa,negativo,curated,v2_curated
1022,mostro errores al guardar,negativo,curated,v2_curated
1023,no avanzo despues de varios intentos,negativo,curated,v2_curated
1024,quedo sin seguimiento,negativo,curated,v2_curated
1025,respondio con informacion incompleta,negativo,curated,v2_curated
1026,tomo mas tiempo del esperado,negativo,curated,v2_curated
1027,fue dificil de usar,negativo,curated,v2_curated
1028,genero varios inconvenientes,negativo,curated,v2_curated
1029,llego con fallas visibles,negativo,curated,v2_curated
1030,fue breve pero poco util,negativo,curated,v2_curated
1031,no dio confianza,negativo,curated,v2_curated
1032,fue contradictorio,negativo,curated,v2_curated
1033,tuvo demasiados pasos,negativo,curated,v2_curated
1034,cargo muy lento,negativo,curated,v2_curated
1035,no coincidio con la solicitud,negativo,curated,v2_curated
1036,no explico el problema principal,negativo,curated,v2_curated
1037,termino de forma decepcionante,negativo,curated,v2_curated
1038,fue desordenado,negativo,curated,v2_curated
1039,dejo el caso abierto,negativo,curated,v2_curated
1040,fallo al finalizar,negativo,curated,v2_curated
1041,tuvo bajo rendimiento,negativo,curated,v2_curated
1042,no fue cuidadoso,negativo,curated,v2_curated
1043,fue lento desde el inicio,negativo,curated,v2_curated
1044,quedo sin resolver,negativo,curated,v2_curated
1045,no fue suficiente,negativo,curated,v2_curated
1046,termino con error,negativo,curated,v2_curated
1047,no respondia bien,negativo,curated,v2_curated
1048,no explico los pasos,negativo,curated,v2_curated
1049,tuvo retrasos repetidos,negativo,curated,v2_curated
1050,fue frustrante,negativo,curated,v2_curated
1051,"La verdad, llego tarde y con problemas",negativo,curated,v2_curated
1052,"La verdad, no aclaro nada importante",negativo,curated,v2_curated
1053,"La verdad, fue mas confuso de lo necesario",negativo,curated,v2_curated
1054,"La verdad, se cerro mientras avanzaba",negativo,curated,v2_curated
1055,"La verdad, tardo y no resolvio el caso",negativo,curated,v2_curated
1056,"La verdad, fallo durante la primera prueba",negativo,curated,v2_curated
1057,"La verdad, no coincidia con lo indicado",negativo,curated,v2_curated
1058,"La verdad, llego incompleto",negativo,curated,v2_curated
1059,"La verdad, perdio los cambios realizados",negativo,curated,v2_curated
1060,"La verdad, termino siendo complicado",negativo,curated,v2_curated
1061,"La verdad, fue poco claro",negativo,curated,v2_curated
1062,"La verdad, no mostro los datos esperados",negativo,curated,v2_curated
1063,"La verdad, dejo dudas sin resolver",negativo,curated,v2_curated
1064,"La verdad, se quedo detenido",negativo,curated,v2_curated
1065,"La verdad, llego demasiado tarde",negativo,curated,v2_curated
1066,"La verdad, fue inestable durante la solicitud",negativo,curated,v2_curated
1067,"La verdad, no cumplio con lo indicado",negativo,curated,v2_curated
1068,"La verdad, no permitio terminar el proceso",negativo,curated,v2_curated
1069,"La verdad, fue insuficiente para continuar",negativo,curated,v2_curated
1070,"La verdad, fue cancelado sin aviso claro",negativo,curated,v2_curated
1071,"La verdad, dejo una sensacion negativa",negativo,curated,v2_curated
1072,"La verdad, mostro errores al guardar",negativo,curated,v2_curated
1073,"La verdad, no avanzo despues de varios intentos",negativo,curated,v2_curated
1074,"La verdad, quedo sin seguimiento",negativo,curated,v2_curated
1075,"La verdad, respondio con informacion incompleta",negativo,curated,v2_curated
1076,"La verdad, tomo mas tiempo del esperado",negativo,curated,v2_curated
1077,"La verdad, fue dificil de usar",negativo,curated,v2_curated
1078,"La verdad, genero varios inconvenientes",negativo,curated,v2_curated
1079,"La verdad, llego con fallas visibles",negativo,curated,v2_curated
1080,"La verdad, fue breve pero poco util",negativo,curated,v2_curated
1081,"La verdad, no dio confianza",negativo,curated,v2_curated
1082,"La verdad, fue contradictorio",negativo,curated,v2_curated
1083,"La verdad, tuvo demasiados pasos",negativo,curated,v2_curated
1084,"La verdad, cargo muy lento",negativo,curated,v2_curated
1085,"La verdad, no coincidio con la solicitud",negativo,curated,v2_curated
1086,"La verdad, no explico el problema principal",negativo,curated,v2_curated
1087,"La verdad, termino de forma decepcionante",negativo,curated,v2_curated
1088,"La verdad, fue desordenado",negativo,curated,v2_curated
1089,"La verdad, dejo el caso abierto",negativo,curated,v2_curated
1090,"La verdad, fallo al finalizar",negativo,curated,v2_curated
1091,"La verdad, tuvo bajo rendimiento",negativo,curated,v2_curated
1092,"La verdad, no fue cuidadoso",negativo,curated,v2_curated
1093,"La verdad, fue lento desde el inicio",negativo,curated,v2_curated
1094,"La verdad, quedo sin resolver",negativo,curated,v2_curated
1095,"La verdad, no fue suficiente",negativo,curated,v2_curated
1096,"La verdad, termino con error",negativo,curated,v2_curated
1097,"La verdad, no respondia bien",negativo,curated,v2_curated
1098,"La verdad, no explico los pasos",negativo,curated,v2_curated
1099,"La verdad, tuvo retrasos repetidos",negativo,curated,v2_curated
1100,"La verdad, fue frustrante",negativo,curated,v2_curated
1101,"En general, llego tarde y con problemas",negativo,curated,v2_curated
1102,"En general, no aclaro nada importante",negativo,curated,v2_curated
1103,"En general, fue mas confuso de lo necesario",negativo,curated,v2_curated
1104,"En general, se cerro mientras avanzaba",negativo,curated,v2_curated
1105,"En general, tardo y no resolvio el caso",negativo,curated,v2_curated
1106,"En general, fallo durante la primera prueba",negativo,curated,v2_curated
1107,"En general, no coincidia con lo indicado",negativo,curated,v2_curated
1108,"En general, llego incompleto",negativo,curated,v2_curated
1109,"En general, perdio los cambios realizados",negativo,curated,v2_curated
1110,"En general, termino siendo complicado",negativo,curated,v2_curated
1111,"En general, fue poco claro",negativo,curated,v2_curated
1112,"En general, no mostro los datos esperados",negativo,curated,v2_curated
1113,"En general, dejo dudas sin resolver",negativo,curated,v2_curated
1114,"En general, se quedo detenido",negativo,curated,v2_curated
1115,"En general, llego demasiado tarde",negativo,curated,v2_curated
1116,"En general, fue inestable durante la solicitud",negativo,curated,v2_curated
1117,"En general, no cumplio con lo indicado",negativo,curated,v2_curated
1118,"En general, no permitio terminar el proceso",negativo,curated,v2_curated
1119,"En general, fue insuficiente para continuar",negativo,curated,v2_curated
1120,"En general, fue cancelado sin aviso claro",negativo,curated,v2_curated
1121,"En general, dejo una sensacion negativa",negativo,curated,v2_curated
1122,"En general, mostro errores al guardar",negativo,curated,v2_curated
1123,"En general, no avanzo despues de varios intentos",negativo,curated,v2_curated
1124,"En general, quedo sin seguimiento",negativo,curated,v2_curated
1125,"En general, respondio con informacion incompleta",negativo,curated,v2_curated
1126,"En general, tomo mas tiempo del esperado",negativo,curated,v2_curated
1127,"En general, fue dificil de usar",negativo,curated,v2_curated
1128,"En general, genero varios inconvenientes",negativo,curated,v2_curated
1129,"En general, llego con fallas visibles",negativo,curated,v2_curated
1130,"En general, fue breve pero poco util",negativo,curated,v2_curated
1131,"En general, no dio confianza",negativo,curated,v2_curated
1132,"En general, fue contradictorio",negativo,curated,v2_curated
1133,"En general, tuvo demasiados pasos",negativo,curated,v2_curated
1134,"En general, cargo muy lento",negativo,curated,v2_curated
1135,"En general, no coincidio con la solicitud",negativo,curated,v2_curated
1136,"En general, no explico el problema principal",negativo,curated,v2_curated
1137,"En general, termino de forma decepcionante",negativo,curated,v2_curated
1138,"En general, fue desordenado",negativo,curated,v2_curated
1139,"En general, dejo el caso abierto",negativo,curated,v2_curated
1140,"En general, fallo al finalizar",negativo,curated,v2_curated
1141,"En general, tuvo bajo rendimiento",negativo,curated,v2_curated
1142,"En general, no fue cuidadoso",negativo,curated,v2_curated
1143,"En general, fue lento desde el inicio",negativo,curated,v2_curated
1144,"En general, quedo sin resolver",negativo,curated,v2_curated
1145,"En general, no fue suficiente",negativo,curated,v2_curated
1146,"En general, termino con error",negativo,curated,v2_curated
1147,"En general, no respondia bien",negativo,curated,v2_curated
1148,"En general, no explico los pasos",negativo,curated,v2_curated
1149,"En general, tuvo retrasos repetidos",negativo,curated,v2_curated
1150,"En general, fue frustrante",negativo,curated,v2_curated
1151,"Bueno, llego tarde y con problemas",negativo,curated,v2_curated
1152,"Bueno, no aclaro nada importante",negativo,curated,v2_curated
1153,"Bueno, fue mas confuso de lo necesario",negativo,curated,v2_curated
1154,"Bueno, se cerro mientras avanzaba",negativo,curated,v2_curated
1155,"Bueno, tardo y no resolvio el caso",negativo,curated,v2_curated
1156,"Bueno, fallo durante la primera prueba",negativo,curated,v2_curated
1157,"Bueno, no coincidia con lo indicado",negativo,curated,v2_curated
1158,"Bueno, llego incompleto",negativo,curated,v2_curated
1159,"Bueno, perdio los cambios realizados",negativo,curated,v2_curated
1160,"Bueno, termino siendo complicado",negativo,curated,v2_curated
1161,"Bueno, fue poco claro",negativo,curated,v2_curated
1162,"Bueno, no mostro los datos esperados",negativo,curated,v2_curated
1163,"Bueno, dejo dudas sin resolver",negativo,curated,v2_curated
1164,"Bueno, se quedo detenido",negativo,curated,v2_curated
1165,"Bueno, llego demasiado tarde",negativo,curated,v2_curated
1166,"Bueno, fue inestable durante la solicitud",negativo,curated,v2_curated
1167,"Bueno, no cumplio con lo indicado",negativo,curated,v2_curated
1168,"Bueno, no permitio terminar el proceso",negativo,curated,v2_curated
1169,"Bueno, fue insuficiente para continuar",negativo,curated,v2_curated
1170,"Bueno, fue cancelado sin aviso claro",negativo,curated,v2_curated
1171,"Bueno, dejo una sensacion negativa",negativo,curated,v2_curated
1172,"Bueno, mostro errores al guardar",negativo,curated,v2_curated
1173,"Bueno, no avanzo despues de varios intentos",negativo,curated,v2_curated
1174,"Bueno, quedo sin seguimiento",negativo,curated,v2_curated
1175,"Bueno, respondio con informacion incompleta",negativo,curated,v2_curated
1176,"Bueno, tomo mas tiempo del esperado",negativo,curated,v2_curated
1177,"Bueno, fue dificil de usar",negativo,curated,v2_curated
1178,"Bueno, genero varios inconvenientes",negativo,curated,v2_curated
1179,"Bueno, llego con fallas visibles",negativo,curated,v2_curated
1180,"Bueno, fue breve pero poco util",negativo,curated,v2_curated
1181,"Bueno, no dio confianza",negativo,curated,v2_curated
1182,"Bueno, fue contradictorio",negativo,curated,v2_curated
1183,"Bueno, tuvo demasiados pasos",negativo,curated,v2_curated
1184,"Bueno, cargo muy lento",negativo,curated,v2_curated
1185,"Bueno, no coincidio con la solicitud",negativo,curated,v2_curated
1186,"Bueno, no explico el problema principal",negativo,curated,v2_curated
1187,"Bueno, termino de forma decepcionante",negativo,curated,v2_curated
1188,"Bueno, fue desordenado",negativo,curated,v2_curated
1189,"Bueno, dejo el caso abierto",negativo,curated,v2_curated
1190,"Bueno, fallo al finalizar",negativo,curated,v2_curated
1191,"Bueno, tuvo bajo rendimiento",negativo,curated,v2_curated
1192,"Bueno, no fue cuidadoso",negativo,curated,v2_curated
1193,"Bueno, fue lento desde el inicio",negativo,curated,v2_curated
1194,"Bueno, quedo sin resolver",negativo,curated,v2_curated
1195,"Bueno, no fue suficiente",negativo,curated,v2_curated
1196,"Bueno, termino con error",negativo,curated,v2_curated
1197,"Bueno, no respondia bien",negativo,curated,v2_curated
1198,"Bueno, no explico los pasos",negativo,curated,v2_curated
1199,"Bueno, tuvo retrasos repetidos",negativo,curated,v2_curated
1200,"Bueno, fue frustrante",negativo,curated,v2_curated
1201,"Al final, llego tarde y con problemas",negativo,curated,v2_curated
1202,"Al final, no aclaro nada importante",negativo,curated,v2_curated
1203,"Al final, fue mas confuso de lo necesario",negativo,curated,v2_curated
1204,"Al final, se cerro mientras avanzaba",negativo,curated,v2_curated
1205,"Al final, tardo y no resolvio el caso",negativo,curated,v2_curated
1206,"Al final, fallo durante la primera prueba",negativo,curated,v2_curated
1207,"Al final, no coincidia con lo indicado",negativo,curated,v2_curated
1208,"Al final, llego incompleto",negativo,curated,v2_curated
1209,"Al final, perdio los cambios realizados",negativo,curated,v2_curated
1210,"Al final, termino siendo complicado",negativo,curated,v2_curated
1211,"Al final, fue poco claro",negativo,curated,v2_curated
1212,"Al final, no mostro los datos esperados",negativo,curated,v2_curated
1213,"Al final, dejo dudas sin resolver",negativo,curated,v2_curated
1214,"Al final, se quedo detenido",negativo,curated,v2_curated
1215,"Al final, llego demasiado tarde",negativo,curated,v2_curated
1216,"Al final, fue inestable durante la solicitud",negativo,curated,v2_curated
1217,"Al final, no cumplio con lo indicado",negativo,curated,v2_curated
1218,"Al final, no permitio terminar el proceso",negativo,curated,v2_curated
1219,"Al final, fue insuficiente para continuar",negativo,curated,v2_curated
1220,"Al final, fue cancelado sin aviso claro",negativo,curated,v2_curated
1221,"Al final, dejo una sensacion negativa",negativo,curated,v2_curated
1222,"Al final, mostro errores al guardar",negativo,curated,v2_curated
1223,"Al final, no avanzo despues de varios intentos",negativo,curated,v2_curated
1224,"Al final, quedo sin seguimiento",negativo,curated,v2_curated
1225,"Al final, respondio con informacion incompleta",negativo,curated,v2_curated
1226,"Al final, tomo mas tiempo del esperado",negativo,curated,v2_curated
1227,"Al final, fue dificil de usar",negativo,curated,v2_curated
1228,"Al final, genero varios inconvenientes",negativo,curated,v2_curated
1229,"Al final, llego con fallas visibles",negativo,curated,v2_curated
1230,"Al final, fue breve pero poco util",negativo,curated,v2_curated
1231,"Al final, no dio confianza",negativo,curated,v2_curated
1232,"Al final, fue contradictorio",negativo,curated,v2_curated
1233,"Al final, tuvo demasiados pasos",negativo,curated,v2_curated
1234,"Al final, cargo muy lento",negativo,curated,v2_curated
1235,"Al final, no coincidio con la solicitud",negativo,curated,v2_curated
1236,"Al final, no explico el problema principal",negativo,curated,v2_curated
1237,"Al final, termino de forma decepcionante",negativo,curated,v2_curated
1238,"Al final, fue desordenado",negativo,curated,v2_curated
1239,"Al final, dejo el caso abierto",negativo,curated,v2_curated
1240,"Al final, fallo al finalizar",negativo,curated,v2_curated
1241,"Al final, tuvo bajo rendimiento",negativo,curated,v2_curated
1242,"Al final, no fue cuidadoso",negativo,curated,v2_curated
1243,"Al final, fue lento desde el inicio",negativo,curated,v2_curated
1244,"Al final, quedo sin resolver",negativo,curated,v2_curated
1245,"Al final, no fue suficiente",negativo,curated,v2_curated
1246,"Al final, termino con error",negativo,curated,v2_curated
1247,"Al final, no respondia bien",negativo,curated,v2_curated
1248,"Al final, no explico los pasos",negativo,curated,v2_curated
1249,"Al final, tuvo retrasos repetidos",negativo,curated,v2_curated
1250,"Al final, fue frustrante",negativo,curated,v2_curated
1251,"Por ahora, llego tarde y con problemas",negativo,curated,v2_curated
1252,"Por ahora, no aclaro nada importante",negativo,curated,v2_curated
1253,"Por ahora, fue mas confuso de lo necesario",negativo,curated,v2_curated
1254,"Por ahora, se cerro mientras avanzaba",negativo,curated,v2_curated
1255,"Por ahora, tardo y no resolvio el caso",negativo,curated,v2_curated
1256,"Por ahora, fallo durante la primera prueba",negativo,curated,v2_curated
1257,"Por ahora, no coincidia con lo indicado",negativo,curated,v2_curated
1258,"Por ahora, llego incompleto",negativo,curated,v2_curated
1259,"Por ahora, perdio los cambios realizados",negativo,curated,v2_curated
1260,"Por ahora, termino siendo complicado",negativo,curated,v2_curated
1261,"Por ahora, fue poco claro",negativo,curated,v2_curated
1262,"Por ahora, no mostro los datos esperados",negativo,curated,v2_curated
1263,"Por ahora, dejo dudas sin resolver",negativo,curated,v2_curated
1264,"Por ahora, se quedo detenido",negativo,curated,v2_curated
1265,"Por ahora, llego demasiado tarde",negativo,curated,v2_curated
1266,"Por ahora, fue inestable durante la solicitud",negativo,curated,v2_curated
1267,"Por ahora, no cumplio con lo indicado",negativo,curated,v2_curated
1268,"Por ahora, no permitio terminar el proceso",negativo,curated,v2_curated
