id,texto,sentimiento,fuente,version
785,"Por ahora, la consulta quedo sin asignar",neutral,augmented,v2_augmented
786,"Por ahora, la respuesta fue registrada",neutral,augmented,v2_augmented
787,"Por ahora, el estado se muestra activo",neutral,augmented,v2_augmented
788,"Por ahora, la solicitud esta documentada",neutral,augmented,v2_augmented
789,"Por ahora, el reporte incluye varias secciones",neutral,augmented,v2_augmented
790,"Por ahora, la informacion fue recibida",neutral,augmented,v2_augmented
791,"Por ahora, el tramite espera confirmacion",neutral,augmented,v2_augmented
792,"Por ahora, la consulta fue guardada",neutral,augmented,v2_augmented
793,"Por ahora, el producto se encuentra reservado",neutral,augmented,v2_augmented
794,"Por ahora, el sistema muestra el detalle",neutral,augmented,v2_augmented
795,"Por ahora, la orden sigue activa",neutral,augmented,v2_augmented
796,"Por ahora, el panel contiene el resumen",neutral,augmented,v2_augmented
797,"Por ahora, la notificacion queda visible",neutral,augmented,v2_augmented
798,"Por ahora, el formulario conserva los campos",neutral,augmented,v2_augmented
799,"Por ahora, la fecha aparece en el registro",neutral,augmented,v2_augmented
800,"Por ahora, el caso queda para revision",neutral,augmented,v2_augmented
801,"Mmm, el pedido aparece registrado",neutral,augmented,v2_augmented
802,"Mmm, la solicitud sigue en revision",neutral,augmented,v2_augmented
803,"Mmm, el sistema muestra el estado actual",neutral,augmented,v2_augmented
804,"Mmm, la factura esta disponible",neutral,augmented,v2_augmented
805,"Mmm, el documento quedo cargado",neutral,augmented,v2_augmented
806,"Mmm, la consulta fue enviada",neutral,augmented,v2_augmented
807,"Mmm, el reporte contiene informacion general",neutral,augmented,v2_augmented
808,"Mmm, la entrega figura en seguimiento",neutral,augmented,v2_augmented
809,"Mmm, la orden permanece abierta",neutral,augmented,v2_augmented
810,"Mmm, el mensaje quedo guardado",neutral,augmented,v2_augmented
811,"Mmm, la respuesta indica proceso activo",neutral,augmented,v2_augmented
812,"Mmm, el producto tiene descripcion breve",neutral,augmented,v2_augmented
813,"Mmm, la revision fue asignada",neutral,augmented,v2_augmented
814,"Mmm, el tramite continua en curso",neutral,augmented,v2_augmented
815,"Mmm, la pantalla muestra los datos",neutral,augmented,v2_augmented
816,"Mmm, el archivo esta listo para descarga",neutral,augmented,v2_augmented
817,"Mmm, la consulta tiene prioridad normal",neutral,augmented,v2_augmented
818,"Mmm, el registro incluye fecha",neutral,augmented,v2_augmented
819,"Mmm, la entrega esta programada",neutral,augmented,v2_augmented
820,"Mmm, el sistema genero una notificacion",neutral,augmented,v2_augmented
821,"Mmm, la solicitud fue recibida hoy",neutral,augmented,v2_augmented
822,"Mmm, el producto aparece en inventario",neutral,augmented,v2_augmented
823,"Mmm, la respuesta espera confirmacion",neutral,augmented,v2_augmented
824,"Mmm, el reporte fue generado",neutral,augmented,v2_augmented
825,"Mmm, la informacion se mantiene igual",neutral,augmented,v2_augmented
826,"Mmm, el tramite quedo documentado",neutral,augmented,v2_augmented
827,"Mmm, la consulta esta disponible",neutral,augmented,v2_augmented
828,"Mmm, el panel muestra actividad reciente",neutral,augmented,v2_augmented
829,"Mmm, la orden quedo en cola",neutral,augmented,v2_augmented
830,"Mmm, el documento contiene datos generales",neutral,augmented,v2_augmented
831,"Mmm, la solicitud tiene respuesta parcial",neutral,augmented,v2_augmented
832,"Mmm, el sistema conserva el registro",neutral,augmented,v2_augmented
833,"Mmm, la entrega fue programada",neutral,augmented,v2_augmented
834,"Mmm, el producto tiene dos alternativas",neutral,augmented,v2_augmented
835,"Mmm, la consulta quedo sin asignar",neutral,augmented,v2_augmented
836,"Mmm, la respuesta fue registrada",neutral,augmented,v2_augmented
837,"Mmm, el estado se muestra activo",neutral,augmented,v2_augmented
838,"Mmm, la solicitud esta documentada",neutral,augmented,v2_augmented
839,"Mmm, el reporte incluye varias secciones",neutral,augmented,v2_augmented
840,"Mmm, la informacion fue recibida",neutral,augmented,v2_augmented
841,"Mmm, el tramite espera confirmacion",neutral,augmented,v2_augmented
842,"Mmm, la consulta fue guardada",neutral,augmented,v2_augmented
843,"Mmm, el producto se encuentra reservado",neutral,augmented,v2_augmented
844,"Mmm, el sistema muestra el detalle",neutral,augmented,v2_augmented
845,"Mmm, la orden sigue activa",neutral,augmented,v2_augmented
846,"Mmm, el panel contiene el resumen",neutral,augmented,v2_augmented
847,"Mmm, la notificacion queda visible",neutral,augmented,v2_augmented
848,"Mmm, el formulario conserva los campos",neutral,augmented,v2_augmented
849,"Mmm, la fecha aparece en el registro",neutral,augmented,v2_augmented
850,"Mmm, el caso queda para revision",neutral,augmented,v2_augmented
851,"Despues de revisar, el pedido aparece registrado",neutral,augmented,v2_augmented
852,"Despues de revisar, la solicitud sigue en revision",neutral,augmented,v2_augmented
853,"Despues de revisar, el sistema muestra el estado actual",neutral,augmented,v2_augmented
854,"Despues de revisar, la factura esta disponible",neutral,augmented,v2_augmented
855,"Despues de revisar, el documento quedo cargado",neutral,augmented,v2_augmented
856,"Despues de revisar, la consulta fue enviada",neutral,augmented,v2_augmented
857,"Despues de revisar, el reporte contiene informacion general",neutral,augmented,v2_augmented
858,"Despues de revisar, la entrega figura en seguimiento",neutral,augmented,v2_augmented
859,"Despues de revisar, la orden permanece abierta",neutral,augmented,v2_augmented
860,"Despues de revisar, el mensaje quedo guardado",neutral,augmented,v2_augmented
861,"Despues de revisar, la respuesta indica proceso activo",neutral,augmented,v2_augmented
862,"Despues de revisar, el producto tiene descripcion breve",neutral,augmented,v2_augmented
863,"Despues de revisar, la revision fue asignada",neutral,augmented,v2_augmented
864,"Despues de revisar, el tramite continua en curso",neutral,augmented,v2_augmented
865,"Despues de revisar, la pantalla muestra los datos",neutral,augmented,v2_augmented
866,"Despues de revisar, el archivo esta listo para descarga",neutral,augmented,v2_augmented
867,"Despues de revisar, la consulta tiene prioridad normal",neutral,augmented,v2_augmented
868,"Despues de revisar, el registro incluye fecha",neutral,augmented,v2_augmented
869,"Despues de revisar, la entrega esta programada",neutral,augmented,v2_augmented
870,"Despues de revisar, el sistema genero una notificacion",neutral,augmented,v2_augmented
871,"Despues de revisar, la solicitud fue recibida hoy",neutral,augmented,v2_augmented
872,"Despues de revisar, el producto aparece en inventario",neutral,augmented,v2_augmented
873,"Despues de revisar, la respuesta espera confirmacion",neutral,augmented,v2_augmented
874,"Despues de revisar, el reporte fue generado",neutral,augmented,v2_augmented
875,"Despues de revisar, la informacion se mantiene igual",neutral,augmented,v2_augmented
876,"Despues de revisar, el tramite quedo documentado",neutral,augmented,v2_augmented
877,"Despues de revisar, la consulta esta disponible",neutral,augmented,v2_augmented
878,"Despues de revisar, el panel muestra actividad reciente",neutral,augmented,v2_augmented
879,"Despues de revisar, la orden quedo en cola",neutral,augmented,v2_augmented
880,"Despues de revisar, el documento contiene datos generales",neutral,augmented,v2_augmented
881,"Despues de revisar, la solicitud tiene respuesta parcial",neutral,augmented,v2_augmented
882,"Despues de revisar, el sistema conserva el registro",neutral,augmented,v2_augmented
883,"Despues de revisar, la entrega fue programada",neutral,augmented,v2_augmented
884,"Despues de revisar, el producto tiene dos alternativas",neutral,augmented,v2_augmented
885,"Despues de revisar, la consulta quedo sin asignar",neutral,augmented,v2_augmented
886,"Despues de revisar, la respuesta fue registrada",neutral,augmented,v2_augmented
887,"Despues de revisar, el estado se muestra activo",neutral,augmented,v2_augmented
888,"Despues de revisar, la solicitud esta documentada",neutral,augmented,v2_augmented
889,"Despues de revisar, el reporte incluye varias secciones",neutral,augmented,v2_augmented
890,"Despues de revisar, la informacion fue recibida",neutral,augmented,v2_augmented
891,"Despues de revisar, el tramite espera confirmacion",neutral,augmented,v2_augmented
892,"Despues de revisar, la consulta fue guardada",neutral,augmented,v2_augmented
893,"Despues de revisar, el producto se encuentra reservado",neutral,augmented,v2_augmented
894,"Despues de revisar, el sistema muestra el detalle",neutral,augmented,v2_augmented
895,"Despues de revisar, la orden sigue activa",neutral,augmented,v2_augmented
896,"Despues de revisar, el panel contiene el resumen",neutral,augmented,v2_augmented
897,"Despues de revisar, la notificacion queda visible",neutral,augmented,v2_augmented
898,"Despues de revisar, el formulario conserva los campos",neutral,augmented,v2_augmented
899,"Despues de revisar, la fecha aparece en el registro",neutral,augmented,v2_augmented
900,"Despues de revisar, el caso queda para revision",neutral,augmented,v2_augmented
901,"Con lo visto, el pedido aparece registrado",neutral,augmented,v2_augmented
902,"Con lo visto, la solicitud sigue en revision",neutral,augmented,v2_augmented
903,"Con lo visto, el sistema muestra el estado actual",neutral,augmented,v2_augmented
904,"Con lo visto, la factura esta disponible",neutral,augmented,v2_augmented
905,"Con lo visto, el documento quedo cargado",neutral,augmented,v2_augmented
906,"Con lo visto, la consulta fue enviada",neutral,augmented,v2_augmented
907,"Con lo visto, el reporte contiene informacion general",neutral,augmented,v2_augmented
908,"Con lo visto, la entrega figura en seguimiento",neutral,augmented,v2_augmented
909,"Con lo visto, la orden permanece abierta",neutral,augmented,v2_augmented
910,"Con lo visto, el mensaje quedo guardado",neutral,augmented,v2_augmented
911,"Con lo visto, la respuesta indica proceso activo",neutral,augmented,v2_augmented
912,"Con lo visto, el producto tiene descripcion breve",neutral,augmented,v2_augmented
913,"Con lo visto, la revision fue asignada",neutral,augmented,v2_augmented
914,"Con lo visto, el tramite continua en curso",neutral,augmented,v2_augmented
915,"Con lo visto, la pantalla muestra los datos",neutral,augmented,v2_augmented
916,"Con lo visto, el archivo esta listo para descarga",neutral,augmented,v2_augmented
917,"Con lo visto, la consulta tiene prioridad normal",neutral,augmented,v2_augmented
918,"Con lo visto, el registro incluye fecha",neutral,augmented,v2_augmented
919,"Con lo visto, la entrega esta programada",neutral,augmented,v2_augmented
920,"Con lo visto, el sistema genero una notificacion",neutral,augmented,v2_augmented
921,"Con lo visto, la solicitud fue recibida hoy",neutral,augmented,v2_augmented
922,"Con lo visto, el producto aparece en inventario",neutral,augmented,v2_augmented
923,"Con lo visto, la respuesta espera confirmacion",neutral,augmented,v2_augmented
924,"Con lo visto, el reporte fue generado",neutral,augmented,v2_augmented
925,"Con lo visto, la informacion se mantiene igual",neutral,augmented,v2_augmented
926,"Con lo visto, el tramite quedo documentado",neutral,augmented,v2_augmented
927,"Con lo visto, la consulta esta disponible",neutral,augmented,v2_augmented
928,"Con lo visto, el panel muestra actividad reciente",neutral,augmented,v2_augmented
929,"Con lo visto, la orden quedo en cola",neutral,augmented,v2_augmented
930,"Con lo visto, el documento contiene datos generales",neutral,augmented,v2_augmented
931,"Con lo visto, la solicitud tiene respuesta parcial",neutral,augmented,v2_augmented
932,"Con lo visto, el sistema conserva el registro",neutral,augmented,v2_augmented
933,"Con lo visto, la entrega fue programada",neutral,augmented,v2_augmented
934,"Con lo visto, el producto tiene dos alternativas",neutral,augmented,v2_augmented
935,"Con lo visto, la consulta quedo sin asignar",neutral,augmented,v2_augmented
936,"Con lo visto, la respuesta fue registrada",neutral,augmented,v2_augmented
937,"Con lo visto, el estado se muestra activo",neutral,augmented,v2_augmented
938,"Con lo visto, la solicitud esta documentada",neutral,augmented,v2_augmented
939,"Con lo visto, el reporte incluye varias secciones",neutral,augmented,v2_augmented
940,"Con lo visto, la informacion fue recibida",neutral,augmented,v2_augmented
941,"Con lo visto, el tramite espera confirmacion",neutral,augmented,v2_augmented
942,"Con lo visto, la consulta fue guardada",neutral,augmented,v2_augmented
943,"Con lo visto, el producto se encuentra reservado",neutral,augmented,v2_augmented
944,"Con lo visto, el sistema muestra el detalle",neutral,augmented,v2_augmented
945,"Con lo visto, la orden sigue activa",neutral,augmented,v2_augmented
946,"Con lo visto, el panel contiene el resumen",neutral,augmented,v2_augmented
947,"Con lo visto, la notificacion queda visible",neutral,augmented,v2_augmented
948,"Con lo visto, el formulario conserva los campos",neutral,augmented,v2_augmented
949,"Con lo visto, la fecha aparece en el registro",neutral,augmented,v2_augmented
950,"Con lo visto, el caso queda para revision",neutral,augmented,v2_augmented
951,"Para este caso, el pedido aparece registrado",neutral,augmented,v2_augmented
952,"Para este caso, la solicitud sigue en revision",neutral,augmented,v2_augmented
953,"Para este caso, el sistema muestra el estado actual",neutral,augmented,v2_augmented
954,"Para este caso, la factura esta disponible",neutral,augmented,v2_augmented
955,"Para este caso, el documento quedo cargado",neutral,augmented,v2_augmented
956,"Para este caso, la consulta fue enviada",neutral,augmented,v2_augmented
957,"Para este caso, el reporte contiene informacion general",neutral,augmented,v2_augmented
958,"Para este caso, la entrega figura en seguimiento",neutral,augmented,v2_augmented
959,"Para este caso, la orden permanece abierta",neutral,augmented,v2_augmented
960,"Para este caso, el mensaje quedo guardado",neutral,augmented,v2_augmented
961,"Para este caso, la respuesta indica proceso activo",neutral,augmented,v2_augmented
962,"Para este caso, el producto tiene descripcion breve",neutral,augmented,v2_augmented
963,"Para este caso, la revision fue asignada",neutral,augmented,v2_augmented
964,"Para este caso, el tramite continua en curso",neutral,augmented,v2_augmented
965,"Para este caso, la pantalla muestra los datos",neutral,augmented,v2_augmented
966,"Para este caso, el archivo esta listo para descarga",neutral,augmented,v2_augmented
967,"Para este caso, la consulta tiene prioridad normal",neutral,augmented,v2_augmented
968,"Para este caso, el registro incluye fecha",neutral,augmented,v2_augmented
969,"Para este caso, la entrega esta programada",neutral,augmented,v2_augmented
970,"Para este caso, el sistema genero una notificacion",neutral,augmented,v2_augmented
971,"Para este caso, la solicitud fue recibida hoy",neutral,augmented,v2_augmented
972,"Para este caso, el producto aparece en inventario",neutral,augmented,v2_augmented
973,"Para este caso, la respuesta espera confirmacion",neutral,augmented,v2_augmented
974,"Para este caso, el reporte fue generado",neutral,augmented,v2_augmented
975,"Para este caso, la informacion se mantiene igual",neutral,augmented,v2_augmented
976,"Para este caso, el tramite quedo documentado",neutral,augmented,v2_augmented
977,"Para este caso, la consulta esta disponible",neutral,augmented,v2_augmented
978,"Para este caso, el panel muestra actividad reciente",neutral,augmented,v2_augmented
979,"Para este caso, la orden quedo en cola",neutral,augmented,v2_augmented
980,"Para este caso, el documento contiene datos generales",neutral,augmented,v2_augmented
981,"Para este caso, la solicitud tiene respuesta parcial",neutral,augmented,v2_augmented
982,"Para este caso, el sistema conserva el registro",neutral,augmented,v2_augmented
983,"Para este caso, la entrega fue programada",neutral,augmented,v2_augmented
984,"Para este caso, el producto tiene dos alternativas",neutral,augmented,v2_augmented
985,"Para este caso, la consulta quedo sin asignar",neutral,augmented,v2_augmented
986,"Para este caso, la respuesta fue registrada",neutral,augmented,v2_augmented
987,"Para este caso, el estado se muestra activo",neutral,augmented,v2_augmented
988,"Para este caso, la solicitud esta documentada",neutral,augmented,v2_augmented
989,"Para este caso, el reporte incluye varias secciones",neutral,augmented,v2_augmented
990,"Para este caso, la informacion fue recibida",neutral,augmented,v2_augmented
991,"Para este caso, el tramite espera confirmacion",neutral,augmented,v2_augmented
992,"Para este caso, la consulta fue guardada",neutral,augmented,v2_augmented
993,"Para este caso, el producto se encuentra reservado",neutral,augmented,v2_augmented
994,"Para este caso, el sistema muestra el detalle",neutral,augmented,v2_augmented
995,"Para este caso, la orden sigue activa",neutral,augmented,v2_augmented
996,"Para este caso, el panel contiene el resumen",neutral,augmented,v2_augmented
997,"Para este caso, la notificacion queda visible",neutral,augmented,v2_augmented
998,"Para este caso, el formulario conserva los campos",neutral,augmented,v2_augmented
999,"Para este caso, la fecha aparece en el registro",neutral,augmented,v2_augmented
1000,"Para este caso, el caso queda para revision",neutral,augmented,v2_augmented
1001,llego tarde y con problemas,negativo,augmented,v2_augmented
1002,no aclaro nada importante,negativo,augmented,v2_augmented
1003,fue mas confuso de lo necesario,negativo,augmented,v2_augmented
1004,se cerro mientras avanzaba,negativo,augmented,v2_augmented
1005,tardo y no resolvio el caso,negativo,augmented,v2_augmented
1006,fallo durante la primera prueba,negativo,augmented,v2_augmented
1007,no coincidia con lo indicado,negativo,augmented,v2_augmented
1008,llego incompleto,negativo,augmented,v2_augmented
1009,perdio los cambios realizados,negativo,augmented,v2_augmented
1010,termino siendo complicado,negativo,augmented,v2_augmented
1011,fue poco claro,negativo,augmented,v2_augmented
1012,no mostro los datos esperados,negativo,augmented,v2_augmented
1013,dejo dudas sin resolver,negativo,augmented,v2_augmented
1014,se quedo detenido,negativo,augmented,v2_augmented
1015,llego demasiado tarde,negativo,augmented,v2_augmented
1016,fue inestable durante la solicitud,negativo,augmented,v2_augmented
1017,no cumplio con lo indicado,negativo,augmented,v2_augmented
1018,no permitio terminar el proceso,negativo,augmented,v2_augmented
1019,fue insuficiente para continuar,negativo,augmented,v2_augmented
1020,fue cancelado sin aviso claro,negativo,augmented,v2_augmented
1021,dejo una sensacion negativa,negativo,augmented,v2_augmented
1022,mostro errores al guardar,negativo,augmented,v2_augmented
1023,no avanzo despues de varios intentos,negativo,augmented,v2_augmented
1024,quedo sin seguimiento,negativo,augmented,v2_augmented
1025,respondio con informacion incompleta,negativo,augmented,v2_augmented
1026,tomo mas tiempo del esperado,negativo,augmented,v2_augmented
1027,fue dificil de usar,negativo,augmented,v2_augmented
1028,genero varios inconvenientes,negativo,augmented,v2_augmented
1029,llego con fallas visibles,negativo,augmented,v2_augmented
1030,fue breve pero poco util,negativo,augmented,v2_augmented
1031,no dio confianza,negativo,augmented,v2_augmented
1032,fue contradictorio,negativo,augmented,v2_augmented
1033,tuvo demasiados pasos,negativo,augmented,v2_augmented
1034,cargo muy lento,negativo,augmented,v2_augmented
1035,no coincidio con la solicitud,negativo,augmented,v2_augmented
1036,no explico el problema principal,negativo,augmented,v2_augmented
1037,termino de forma decepcionante,negativo,augmented,v2_augmented
1038,fue desordenado,negativo,augmented,v2_augmented
1039,dejo el caso abierto,negativo,augmented,v2_augmented
1040,fallo al finalizar,negativo,augmented,v2_augmented
1041,tuvo bajo rendimiento,negativo,augmented,v2_augmented
1042,no fue cuidadoso,negativo,augmented,v2_augmented
1043,fue lento desde el inicio,negativo,augmented,v2_augmented
1044,quedo sin resolver,negativo,augmented,v2_augmented
1045,no fue suficiente,negativo,augmented,v2_augmented
1046,termino con error,negativo,augmented,v2_augmented
1047,no respondia bien,negativo,augmented,v2_augmented
1048,no explico los pasos,negativo,augmented,v2_augmented
1049,tuvo retrasos repetidos,negativo,augmented,v2_augmented
1050,fue frustrante,negativo,augmented,v2_augmented
1051,"La verdad, llego tarde y con problemas",negativo,augmented,v2_augmented
1052,"La verdad, no aclaro nada importante",negativo,augmented,v2_augmented
1053,"La verdad, fue mas confuso de lo necesario",negativo,augmented,v2_augmented
1054,"La verdad, se cerro mientras avanzaba",negativo,augmented,v2_augmented
1055,"La verdad, tardo y no resolvio el caso",negativo,augmented,v2_augmented
1056,"La verdad, fallo durante la primera prueba",negativo,augmented,v2_augmented
1057,"La verdad, no coincidia con lo indicado",negativo,augmented,v2_augmented
1058,"La verdad, llego incompleto",negativo,augmented,v2_augmented
1059,"La verdad, perdio los cambios realizados",negativo,augmented,v2_augmented
1060,"La verdad, termino siendo complicado",negativo,augmented,v2_augmented
1061,"La verdad, fue poco claro",negativo,augmented,v2_augmented
1062,"La verdad, no mostro los datos esperados",negativo,augmented,v2_augmented
1063,"La verdad, dejo dudas sin resolver",negativo,augmented,v2_augmented
1064,"La verdad, se quedo detenido",negativo,augmented,v2_augmented
1065,"La verdad, llego demasiado tarde",negativo,augmented,v2_augmented
1066,"La verdad, fue inestable durante la solicitud",negativo,augmented,v2_augmented
1067,"La verdad, no cumplio con lo indicado",negativo,augmented,v2_augmented
1068,"La verdad, no permitio terminar el proceso",negativo,augmented,v2_augmented
1069,"La verdad, fue insuficiente para continuar",negativo,augmented,v2_augmented
1070,"La verdad, fue cancelado sin aviso claro",negativo,augmented,v2_augmented
1071,"La verdad, dejo una sensacion negativa",negativo,augmented,v2_augmented
1072,"La verdad, mostro errores al guardar",negativo,augmented,v2_augmented
1073,"La verdad, no avanzo despues de varios intentos",negativo,augmented,v2_augmented
1074,"La verdad, quedo sin seguimiento",negativo,augmented,v2_augmented
1075,"La verdad, respondio con informacion incompleta",negativo,augmented,v2_augmented
1076,"La verdad, tomo mas tiempo del esperado",negativo,augmented,v2_augmented
1077,"La verdad, fue dificil de usar",negativo,augmented,v2_augmented
1078,"La verdad, genero varios inconvenientes",negativo,augmented,v2_augmented
1079,"La verdad, llego con fallas visibles",negativo,augmented,v2_augmented
1080,"La verdad, fue breve pero poco util",negativo,augmented,v2_augmented
1081,"La verdad, no dio confianza",negativo,augmented,v2_augmented
1082,"La verdad, fue contradictorio",negativo,augmented,v2_augmented
1083,"La verdad, tuvo demasiados pasos",negativo,augmented,v2_augmented
1084,"La verdad, cargo muy lento",negativo,augmented,v2_augmented
1085,"La verdad, no coincidio con la solicitud",negativo,augmented,v2_augmented
1086,"La verdad, no explico el problema principal",negativo,augmented,v2_augmented
1087,"La verdad, termino de forma decepcionante",negativo,augmented,v2_augmented
1088,"La verdad, fue desordenado",negativo,augmented,v2_augmented
1089,"La verdad, dejo el caso abierto",negativo,augmented,v2_augmented
1090,"La verdad, fallo al finalizar",negativo,augmented,v2_augmented
1091,"La verdad, tuvo bajo rendimiento",negativo,augmented,v2_augmented
1092,"La verdad, no fue cuidadoso",negativo,augmented,v2_augmented
1093,"La verdad, fue lento desde el inicio",negativo,augmented,v2_augmented
1094,"La verdad, quedo sin resolver",negativo,augmented,v2_augmented
1095,"La verdad, no fue suficiente",negativo,augmented,v2_augmented
1096,"La verdad, termino con error",negativo,augmented,v2_augmented
1097,"La verdad, no respondia bien",negativo,augmented,v2_augmented
1098,"La verdad, no explico los pasos",negativo,augmented,v2_augmented
1099,"La verdad, tuvo retrasos repetidos",negativo,augmented,v2_augmented
1100,"La verdad, fue frustrante",negativo,augmented,v2_augmented
1101,"En general, llego tarde y con problemas",negativo,augmented,v2_augmented
1102,"En general, no aclaro nada importante",negativo,augmented,v2_augmented
1103,"En general, fue mas confuso de lo necesario",negativo,augmented,v2_augmented
1104,"En general, se cerro mientras avanzaba",negativo,augmented,v2_augmented
1105,"En general, tardo y no resolvio el caso",negativo,augmented,v2_augmented
1106,"En general, fallo durante la primera prueba",negativo,augmented,v2_augmented
1107,"En general, no coincidia con lo indicado",negativo,augmented,v2_augmented
1108,"En general, llego incompleto",negativo,augmented,v2_augmented
1109,"En general, perdio los cambios realizados",negativo,augmented,v2_augmented
1110,"En general, termino siendo complicado",negativo,augmented,v2_augmented
1111,"En general, fue poco claro",negativo,augmented,v2_augmented
1112,"En general, no mostro los datos esperados",negativo,augmented,v2_augmented
1113,"En general, dejo dudas sin resolver",negativo,augmented,v2_augmented
1114,"En general, se quedo detenido",negativo,augmented,v2_augmented
1115,"En general, llego demasiado tarde",negativo,augmented,v2_augmented
1116,"En general, fue inestable durante la solicitud",negativo,augmented,v2_augmented
1117,"En general, no cumplio con lo indicado",negativo,augmented,v2_augmented
1118,"En general, no permitio terminar el proceso",negativo,augmented,v2_augmented
1119,"En general, fue insuficiente para continuar",negativo,augmented,v2_augmented
1120,"En general, fue cancelado sin aviso claro",negativo,augmented,v2_augmented
1121,"En general, dejo una sensacion negativa",negativo,augmented,v2_augmented
1122,"En general, mostro errores al guardar",negativo,augmented,v2_augmented
1123,"En general, no avanzo despues de varios intentos",negativo,augmented,v2_augmented
1124,"En general, quedo sin seguimiento",negativo,augmented,v2_augmented
1125,"En general, respondio con informacion incompleta",negativo,augmented,v2_augmented
1126,"En general, tomo mas tiempo del esperado",negativo,augmented,v2_augmented
1127,"En general, fue dificil de usar",negativo,augmented,v2_augmented
1128,"En general, genero varios inconvenientes",negativo,augmented,v2_augmented
1129,"En general, llego con fallas visibles",negativo,augmented,v2_augmented
1130,"En general, fue breve pero poco util",negativo,augmented,v2_augmented
1131,"En general, no dio confianza",negativo,augmented,v2_augmented
1132,"En general, fue contradictorio",negativo,augmented,v2_augmented
1133,"En general, tuvo demasiados pasos",negativo,augmented,v2_augmented
1134,"En general, cargo muy lento",negativo,augmented,v2_augmented
1135,"En general, no coincidio con la solicitud",negativo,augmented,v2_augmented
1136,"En general, no explico el problema principal",negativo,augmented,v2_augmented
1137,"En general, termino de forma decepcionante",negativo,augmented,v2_augmented
1138,"En general, fue desordenado",negativo,augmented,v2_augmented
1139,"En general, dejo el caso abierto",negativo,augmented,v2_augmented
1140,"En general, fallo al finalizar",negativo,augmented,v2_augmented
1141,"En general, tuvo bajo rendimiento",negativo,augmented,v2_augmented
1142,"En general, no fue cuidadoso",negativo,augmented,v2_augmented
1143,"En general, fue lento desde el inicio",negativo,augmented,v2_augmented
1144,"En general, quedo sin resolver",negativo,augmented,v2_augmented
1145,"En general, no fue suficiente",negativo,augmented,v2_augmented
1146,"En general, termino con error",negativo,augmented,v2_augmented
1147,"En general, no respondia bien",negativo,augmented,v2_augmented
1148,"En general, no explico los pasos",negativo,augmented,v2_augmented
1149,"En general, tuvo retrasos repetidos",negativo,augmented,v2_augmented
1150,"En general, fue frustrante",negativo,augmented,v2_augmented
1151,"Bueno, llego tarde y con problemas",negativo,augmented,v2_augmented
1152,"Bueno, no aclaro nada importante",negativo,augmented,v2_augmented
1153,"Bueno, fue mas confuso de lo necesario",negativo,augmented,v2_augmented
1154,"Bueno, se cerro mientras avanzaba",negativo,augmented,v2_augmented
1155,"Bueno, tardo y no resolvio el caso",negativo,augmented,v2_augmented
1156,"Bueno, fallo durante la primera prueba",negativo,augmented,v2_augmented
1157,"Bueno, no coincidia con lo indicado",negativo,augmented,v2_augmented
1158,"Bueno, llego incompleto",negativo,augmented,v2_augmented
1159,"Bueno, perdio los cambios realizados",negativo,augmented,v2_augmented
1160,"Bueno, termino siendo complicado",negativo,augmented,v2_augmented
1161,"Bueno, fue poco claro",negativo,augmented,v2_augmented
1162,"Bueno, no mostro los datos esperados",negativo,augmented,v2_augmented
1163,"Bueno, dejo dudas sin resolver",negativo,augmented,v2_augmented
1164,"Bueno, se quedo detenido",negativo,augmented,v2_augmented
1165,"Bueno, llego demasiado tarde",negativo,augmented,v2_augmented
1166,"Bueno, fue inestable durante la solicitud",negativo,augmented,v2_augmented
1167,"Bueno, no cumplio con lo indicado",negativo,augmented,v2_augmented
1168,"Bueno, no permitio terminar el proceso",negativo,augmented,v2_augmented
1169,"Bueno, fue insuficiente para continuar",negativo,augmented,v2_augmented
1170,"Bueno, fue cancelado sin aviso claro",negativo,augmented,v2_augmented
1171,"Bueno, dejo una sensacion negativa",negativo,augmented,v2_augmented
1172,"Bueno, mostro errores al guardar",negativo,augmented,v2_augmented
1173,"Bueno, no avanzo despues de varios intentos",negativo,augmented,v2_augmented
1174,"Bueno, quedo sin seguimiento",negativo,augmented,v2_augmented
1175,"Bueno, respondio con informacion incompleta",negativo,augmented,v2_augmented
1176,"Bueno, tomo mas tiempo del esperado",negativo,augmented,v2_augmented
1177,"Bueno, fue dificil de usar",negativo,augmented,v2_augmented
1178,"Bueno, genero varios inconvenientes",negativo,augmented,v2_augmented
1179,"Bueno, llego con fallas visibles",negativo,augmented,v2_augmented
1180,"Bueno, fue breve pero poco util",negativo,augmented,v2_augmented
1181,"Bueno, no dio confianza",negativo,augmented,v2_augmented
1182,"Bueno, fue contradictorio",negativo,augmented,v2_augmented
1183,"Bueno, tuvo demasiados pasos",negativo,augmented,v2_augmented
1184,"Bueno, cargo muy lento",negativo,augmented,v2_augmented
1185,"Bueno, no coincidio con la solicitud",negativo,augmented,v2_augmented
1186,"Bueno, no explico el problema principal",negativo,augmented,v2_augmented
1187,"Bueno, termino de forma decepcionante",negativo,augmented,v2_augmented
1188,"Bueno, fue desordenado",negativo,augmented,v2_augmented
1189,"Bueno, dejo el caso abierto",negativo,augmented,v2_augmented
1190,"Bueno, fallo al finalizar",negativo,augmented,v2_augmented
1191,"Bueno, tuvo bajo rendimiento",negativo,augmented,v2_augmented
1192,"Bueno, no fue cuidadoso",negativo,augmented,v2_augmented
1193,"Bueno, fue lento desde el inicio",negativo,augmented,v2_augmented
